date,prcp,tavg,tmax,tmin
1989-03-02,0.0,39.0,44.0,35.0
1989-03-03,0.0,43.0,51.0,36.0
1989-03-04,0.0,35.0,44.0,28.0
1989-03-05,0.0,38.0,48.0,30.0
1989-03-06,0.0,35.0,44.0,26.0
1989-03-07,0.0,35.0,46.0,26.0
1989-03-08,0.0,39.0,55.0,23.0
1989-03-09,0.0,44.0,58.0,31.0
1989-03-10,0.0,49.0,60.0,36.0
1989-03-11,0.0,52.0,62.0,37.0
1989-03-12,0.0,54.0,69.0,42.0
1989-03-13,0.0,52.0,63.0,44.0
1989-03-14,0.0,50.0,57.0,45.0
1989-03-15,0.0,48.0,57.0,35.0
1989-03-16,0.0,49.0,59.0,35.0
1989-03-17,0.0,48.0,57.0,34.0
1989-03-18,0.0,44.0,52.0,39.0
1989-03-19,0.0,47.0,54.0,38.0
1989-03-20,0.0,45.0,54.0,36.0
1989-03-21,0.0,47.0,59.0,31.0
1989-03-22,0.0,49.0,58.0,40.0
1989-03-23,0.0,49.0,55.0,44.0
1989-03-24,0.0,49.0,59.0,39.0
1989-03-25,0.0,49.0,61.0,33.0
1989-03-26,0.0,51.0,62.0,44.0
1989-03-27,0.0,51.0,60.0,43.0
1989-03-28,0.0,53.0,67.0,35.0
1989-03-29,0.0,56.0,69.0,39.0
1989-03-30,0.0,59.0,69.0,53.0
1989-03-31,0.0,65.0,80.0,51.0
1989-04-01,0.0,56.0,70.0,43.0
1989-04-02,0.0,58.0,73.0,43.0
1989-04-03,0.0,60.0,68.0,52.0
1989-04-04,0.0,55.0,67.0,42.0
1989-04-05,0.0,59.0,67.0,50.0
1989-04-06,0.0,56.0,63.0,44.0
1989-04-07,0.0,62.0,76.0,50.0
1989-04-08,0.0,63.0,80.0,45.0
1989-04-09,0.0,61.0,70.0,53.0
1989-04-10,0.0,56.0,69.0,40.0
1989-04-11,0.0,60.0,76.0,44.0
1989-04-12,0.0,60.0,74.0,45.0
1989-04-13,0.0,62.0,72.0,50.0
1989-04-14,0.0,60.0,69.0,50.0
1989-04-15,0.02,54.0,60.0,48.0
1989-04-16,0.0,58.0,71.0,41.0
1989-04-17,0.0,65.0,76.0,47.0
1989-04-18,0.0,67.0,79.0,55.0
1989-04-19,0.0,64.0,72.0,55.0
1989-04-20,0.78,63.0,65.0,60.0
1989-04-21,0.61,64.0,74.0,57.0
1989-04-22,0.0,62.0,69.0,53.0
1989-04-23,0.0,62.0,72.0,49.0
1989-04-24,0.0,63.0,73.0,50.0
1989-04-25,0.0,66.0,80.0,54.0
1989-04-26,0.0,64.0,73.0,54.0
1989-04-27,0.0,59.0,67.0,51.0
1989-04-28,0.0,60.0,66.0,52.0
1989-04-29,0.0,62.0,72.0,50.0
1989-04-30,0.0,66.0,79.0,52.0
1989-05-01,0.0,68.0,81.0,55.0
1989-05-02,0.0,71.0,83.0,56.0
1989-05-03,0.0,72.0,86.0,58.0
1989-05-04,0.0,72.0,85.0,58.0
1989-05-05,0.0,71.0,81.0,61.0
1989-05-06,0.0,69.0,82.0,58.0
1989-05-07,0.13,67.0,74.0,64.0
1989-05-08,0.0,66.0,76.0,57.0
1989-05-09,0.0,62.0,70.0,55.0
1989-05-10,0.0,61.0,65.0,58.0
1989-05-11,0.03,58.0,63.0,55.0
1989-05-12,0.0,62.0,69.0,53.0
1989-05-13,0.0,61.0,69.0,52.0
1989-05-14,0.0,67.0,78.0,56.0
1989-05-15,0.0,70.0,83.0,54.0
1989-05-16,0.0,74.0,83.0,57.0
1989-05-17,0.0,73.0,83.0,60.0
1989-05-18,0.72,66.0,78.0,63.0
1989-05-19,0.12,67.0,76.0,60.0
1989-05-20,0.0,70.0,88.0,55.0
1989-05-21,0.0,75.0,88.0,56.0
1989-05-22,0.0,76.0,92.0,60.0
1989-05-23,0.23,69.0,83.0,54.0
1989-05-24,0.0,67.0,80.0,51.0
1989-05-25,0.0,75.0,92.0,54.0
1989-05-26,0.0,81.0,96.0,62.0
1989-05-27,0.0,77.0,86.0,68.0
1989-05-28,0.0,76.0,85.0,68.0
1989-05-29,0.04,76.0,84.0,67.0
1989-05-30,0.0,77.0,87.0,65.0
1989-05-31,0.03,74.0,87.0,67.0
1989-06-01,0.0,75.0,89.0,63.0
1989-06-02,0.0,76.0,89.0,62.0
1989-06-03,0.0,79.0,90.0,67.0
1989-06-04,0.13,76.0,87.0,71.0
1989-06-05,0.03,76.0,89.0,67.0
1989-06-06,0.03,68.0,81.0,65.0
1989-06-07,0.06,66.0,69.0,64.0
1989-06-08,0.91,71.0,81.0,61.0
1989-06-09,0.0,70.0,75.0,65.0
1989-06-10,0.0,72.0,78.0,67.0
1989-06-11,0.0,71.0,77.0,65.0
1989-06-12,0.0,72.0,80.0,67.0
1989-06-13,0.13,67.0,72.0,63.0
1989-06-14,0.01,71.0,87.0,61.0
1989-06-15,0.0,77.0,87.0,69.0
1989-06-16,0.0,77.0,87.0,63.0
1989-06-17,0.0,77.0,88.0,64.0
1989-06-18,0.0,76.0,86.0,67.0
1989-06-19,0.0,79.0,87.0,67.0
1989-06-20,0.0,81.0,89.0,74.0
1989-06-21,0.0,82.0,92.0,71.0
1989-06-22,0.0,83.0,94.0,69.0
1989-06-23,0.0,83.0,92.0,71.0
1989-06-24,0.0,83.0,92.0,73.0
1989-06-25,0.0,84.0,96.0,72.0
1989-06-26,0.0,82.0,94.0,71.0
1989-06-27,0.0,86.0,96.0,70.0
1989-06-28,0.0,83.0,94.0,70.0
1989-06-29,0.24,75.0,87.0,65.0
1989-06-30,0.0,76.0,86.0,64.0
1989-07-01,0.0,77.0,90.0,66.0
1989-07-02,0.0,72.0,78.0,67.0
1989-07-03,0.0,72.0,78.0,69.0
1989-07-04,0.01,71.0,76.0,67.0
1989-07-05,0.49,72.0,74.0,70.0
1989-07-06,0.0,73.0,78.0,70.0
1989-07-07,0.07,73.0,78.0,70.0
1989-07-08,0.01,79.0,90.0,71.0
1989-07-09,0.0,84.0,96.0,69.0
1989-07-10,0.0,81.0,90.0,74.0
1989-07-11,0.0,83.0,95.0,64.0
1989-07-12,0.0,87.0,94.0,74.0
1989-07-13,0.05,79.0,92.0,72.0
1989-07-14,0.25,74.0,82.0,68.0
1989-07-15,0.0,80.0,87.0,73.0
1989-07-16,0.0,82.0,92.0,76.0
1989-07-17,1.37,74.0,81.0,71.0
1989-07-18,0.0,77.0,84.0,69.0
1989-07-19,0.0,84.0,91.0,75.0
1989-07-20,0.0,81.0,88.0,74.0
1989-07-21,0.41,81.0,84.0,77.0
1989-07-22,0.97,79.0,81.0,76.0
1989-07-23,1.25,78.0,80.0,76.0
1989-07-24,0.02,83.0,94.0,76.0
1989-07-25,0.0,79.0,87.0,70.0
1989-07-26,0.0,77.0,84.0,71.0
1989-07-27,0.0,77.0,89.0,62.0
1989-07-28,0.0,79.0,90.0,67.0
1989-07-29,0.0,80.0,88.0,71.0
1989-07-30,0.0,78.0,85.0,72.0
1989-07-31,0.0,81.0,89.0,73.0
1989-08-01,0.0,84.0,93.0,73.0
1989-08-02,0.0,84.0,92.0,75.0
1989-08-03,0.0,83.0,92.0,75.0
1989-08-04,0.0,80.0,90.0,72.0
1989-08-05,0.09,80.0,88.0,74.0
1989-08-06,0.0,83.0,92.0,75.0
1989-08-07,0.0,78.0,86.0,72.0
1989-08-08,0.0,80.0,93.0,65.0
1989-08-09,0.0,81.0,91.0,69.0
1989-08-10,0.54,77.0,84.0,69.0
1989-08-11,0.38,79.0,89.0,72.0
1989-08-12,0.0,81.0,90.0,74.0
1989-08-13,0.0,80.0,88.0,71.0
1989-08-14,0.0,81.0,90.0,71.0
1989-08-15,1.09,78.0,88.0,73.0
1989-08-16,0.19,72.0,75.0,69.0
1989-08-17,0.0,74.0,85.0,62.0
1989-08-18,0.0,75.0,83.0,65.0
1989-08-19,1.74,67.0,78.0,63.0
1989-08-20,0.07,68.0,76.0,64.0
1989-08-21,0.0,69.0,77.0,58.0
1989-08-22,0.0,71.0,81.0,58.0
1989-08-23,0.0,73.0,81.0,63.0
1989-08-24,0.0,73.0,81.0,65.0
1989-08-25,0.0,76.0,83.0,69.0
1989-08-26,0.0,74.0,79.0,71.0
1989-08-27,0.0,78.0,87.0,72.0
1989-08-28,0.0,80.0,88.0,74.0
1989-08-29,0.0,76.0,87.0,69.0
1989-08-30,0.0,79.0,90.0,69.0
1989-08-31,0.0,78.0,88.0,73.0
1989-09-01,0.0,76.0,84.0,65.0
1989-09-02,0.0,75.0,87.0,65.0
1989-09-03,0.0,74.0,84.0,64.0
1989-09-04,0.0,71.0,79.0,67.0
1989-09-05,0.05,68.0,78.0,63.0
1989-09-06,0.0,71.0,83.0,61.0
1989-09-07,0.0,71.0,80.0,64.0
1989-09-08,0.99,69.0,73.0,65.0
1989-09-09,0.0,71.0,77.0,67.0
1989-09-10,0.43,72.0,80.0,68.0
1989-09-11,0.0,73.0,83.0,61.0
1989-09-12,0.0,72.0,84.0,60.0
1989-09-13,0.0,73.0,84.0,63.0
1989-09-14,0.0,74.0,84.0,63.0
1989-09-15,0.0,70.0,79.0,65.0
